timestamp,open,close,high,low
2025-02-05 08:00:00,97864.43,98195.6,,
2025-02-06 08:00:00,98195.6,96757.04,,
2025-02-07 08:00:00,96757.04,96209.92,,
2025-02-08 08:00:00,96209.92,97057.83,,
2025-02-09 08:00:00,97057.83,97429.83,,
2025-02-10 08:00:00,97429.83,98268.98,,
2025-02-11 08:00:00,98268.98,96069.58,,
2025-02-12 08:00:00,96069.58,96070.23,,
2025-02-13 08:00:00,96070.23,96944.09,,
2025-02-14 08:00:00,96944.09,97346.27,,
2025-02-15 08:00:00,97346.27,97248.98,,
2025-02-16 08:00:00,97248.98,96068.21,,
2025-02-17 08:00:00,96068.21,95456.92,,
2025-02-18 08:00:00,95456.92,95687.71,,
2025-02-19 08:00:00,95687.71,96867.92,,
2025-02-20 08:00:00,96867.92,98179.77,,
2025-02-21 08:00:00,98179.77,96288.09,,
2025-02-22 08:00:00,96288.09,96508.85,,
2025-02-23 08:00:00,96508.85,95872.02,,
2025-02-24 08:00:00,95872.02,89320.01,,
2025-02-25 08:00:00,89320.01,88720.01,,
2025-02-26 08:00:00,88720.01,86272.01,,
2025-02-27 08:00:00,86272.01,79204.6,,
2025-02-28 08:00:00,79204.6,84740.16,,
2025-03-01 08:00:00,84740.16,86232.42,,
2025-03-02 08:00:00,86232.42,92363.58,,
2025-03-03 08:00:00,92363.58,83186.4,,
2025-03-04 08:00:00,83186.4,87619.49,,
2025-03-05 08:00:00,87619.49,91346.49,,
2025-03-06 08:00:00,91346.49,88365.19,,
2025-03-07 08:00:00,88365.19,86197.14,,
2025-03-08 08:00:00,86197.14,86004.61,,
2025-03-09 08:00:00,86004.61,82318.78,,
2025-03-10 08:00:00,82318.78,80424.94,,
2025-03-11 08:00:00,80424.94,82447.78,,
2025-03-12 08:00:00,82447.78,83152.0,,
2025-03-13 08:00:00,83152.0,82170.84,,
2025-03-14 08:00:00,82170.84,83827.32,,
2025-03-15 08:00:00,83827.32,84273.95,,
2025-03-16 08:00:00,84273.95,83567.88,,
2025-03-17 08:00:00,83567.88,83163.81,,
2025-03-18 08:00:00,83163.81,83190.0,,
2025-03-19 08:00:00,83190.0,85816.39,,
2025-03-20 08:00:00,85816.39,83937.99,,
2025-03-21 08:00:00,83937.99,84274.71,,
2025-03-22 08:00:00,84274.71,84279.82,,
2025-03-23 08:00:00,84279.82,86874.52,,
2025-03-24 08:00:00,86874.52,86436.82,,
2025-03-25 08:00:00,86436.82,88140.45,,
2025-03-26 08:00:00,88140.45,87399.99,,
2025-03-27 08:00:00,87399.99,85212.98,,
2025-03-28 08:00:00,85212.98,83731.83,,
2025-03-29 08:00:00,83731.83,83076.58,,
2025-03-30 08:00:00,83076.58,81933.51,,
2025-03-31 08:00:00,81933.51,83445.5,,
2025-04-01 08:00:00,83445.5,84426.32,,
2025-04-02 08:00:00,84426.32,83456.76,,
2025-04-03 08:00:00,83456.76,83992.85,,
2025-04-04 08:00:00,83992.85,83525.33,,
2025-04-05 08:00:00,83525.33,83024.97,,
2025-04-06 08:00:00,83024.97,75126.01,,
2025-04-07 08:00:00,75126.01,79496.01,,
2025-04-08 08:00:00,79496.01,77694.12,,
2025-04-09 08:00:00,77694.12,81595.81,,
2025-04-10 08:00:00,81595.81,81266.76,,
2025-04-11 08:00:00,81266.76,83724.92,,
2025-04-12 08:00:00,83724.92,84413.1,,
2025-04-13 08:00:00,84413.1,84580.77,,
2025-04-14 08:00:00,84580.77,85716.77,,
2025-04-15 08:00:00,85716.77,83363.17,,
2025-04-16 08:00:00,83363.17,84669.98,,
2025-04-17 08:00:00,84669.98,84654.68,,
2025-04-18 08:00:00,84654.68,85217.38,,
2025-04-19 08:00:00,85217.38,84784.01,,
2025-04-20 08:00:00,84784.01,87434.79,,
2025-04-21 08:00:00,87434.79,88476.82,,
2025-04-22 08:00:00,88476.82,94133.82,,
2025-04-23 08:00:00,94133.82,92203.54,,
2025-04-24 08:00:00,92203.54,93772.27,,
2025-04-25 08:00:00,93772.27,94570.31,,
2025-04-26 08:00:00,94570.31,94065.99,,
2025-04-27 08:00:00,94065.99,94692.49,,
2025-04-28 08:00:00,94692.49,94917.61,,
2025-04-29 08:00:00,94917.61,94620.99,,
2025-04-30 08:00:00,94620.99,95025.84,,
2025-05-01 08:00:00,95025.84,96350.01,,
2025-05-02 08:00:00,96350.01,96322.68,,
2025-05-03 08:00:00,96322.68,95879.99,,
2025-05-04 08:00:00,95879.99,94761.91,,
2025-05-05 08:00:00,94761.91,94400.98,,
2025-05-06 08:00:00,94400.98,96994.82,,
2025-05-07 08:00:00,96994.82,99252.34,,
2025-05-08 08:00:00,99252.34,103628.76,,
2025-05-09 08:00:00,103628.76,103759.71,,
2025-05-10 08:00:00,103759.71,103385.46,,
2025-05-11 08:00:00,103385.46,104467.99,,
2025-05-12 08:00:00,104467.99,102665.5,,
2025-05-13 08:00:00,102665.5,103716.55,,
2025-05-14 08:00:00,103716.55,101779.99,,
2025-05-15 08:00:00,101779.99,103710.17,,
2025-05-16 08:00:00,103710.17,103451.13,,
2025-05-17 08:00:00,103451.13,103919.39,,
2025-05-18 08:00:00,103919.39,103226.29,,
2025-05-19 08:00:00,103226.29,105021.7,,
2025-05-20 08:00:00,105021.7,106527.17,,
2025-05-21 08:00:00,106527.17,111045.45,,
2025-05-22 08:00:00,111045.45,110715.41,,
2025-05-23 08:00:00,110715.41,107587.75,,
2025-05-24 08:00:00,107587.75,107681.82,,
2025-05-25 08:00:00,107681.82,110094.62,,
2025-05-26 08:00:00,110094.62,109540.0,,
2025-05-27 08:00:00,109540.0,108816.44,,
2025-05-28 08:00:00,108816.44,107880.73,,
2025-05-29 08:00:00,107880.73,105028.03,,
2025-05-30 08:00:00,105028.03,103747.03,,
2025-05-31 08:00:00,103747.03,104275.95,,
2025-06-01 08:00:00,104275.95,105387.67,,
2025-06-02 08:00:00,105387.67,105170.76,,
2025-06-03 08:00:00,105170.76,105320.75,,
2025-06-04 08:00:00,105320.75,104518.05,,
2025-06-05 08:00:00,104518.05,103150.44,,
2025-06-06 08:00:00,103150.44,104867.03,,
2025-06-07 08:00:00,104867.03,105426.46,,
2025-06-08 08:00:00,105426.46,105560.71,,
2025-06-09 08:00:00,105560.71,109205.14,,
2025-06-10 08:00:00,109205.14,109446.74,,
2025-06-11 08:00:00,109446.74,107633.53,,
2025-06-12 08:00:00,107633.53,104895.01,,
2025-06-13 08:00:00,104895.01,105076.59,,
2025-06-14 08:00:00,105076.59,105428.0,,
2025-06-15 08:00:00,105428.0,107061.8,,
2025-06-16 08:00:00,107061.8,106758.52,,
2025-06-17 08:00:00,106758.52,104973.24,,
2025-06-18 08:00:00,104973.24,104642.85,,
2025-06-19 08:00:00,104642.85,105811.74,,
2025-06-20 08:00:00,105811.74,103458.5,,
2025-06-21 08:00:00,103458.5,102424.61,,
2025-06-22 08:00:00,102424.61,101931.04,,
2025-06-23 08:00:00,101931.04,104933.74,,
2025-06-24 08:00:00,104933.74,106600.0,,
2025-06-25 08:00:00,106600.0,107813.99,,
2025-06-26 08:00:00,107813.99,106869.72,,
2025-06-27 08:00:00,106869.72,107485.01,,
2025-06-28 08:00:00,107485.01,107402.17,,
2025-06-29 08:00:00,107402.17,107614.07,,
2025-06-30 08:00:00,107614.07,107178.99,,
2025-07-01 08:00:00,107178.99,107080.0,,
2025-07-02 08:00:00,107080.0,109279.99,,
2025-07-03 08:00:00,109279.99,108700.0,,
2025-07-04 08:00:00,108700.0,108053.46,,
2025-07-05 08:00:00,108053.46,108040.31,,
2025-07-06 08:00:00,108040.31,109061.07,,
2025-07-07 08:00:00,109061.07,108484.61,,
2025-07-08 08:00:00,108484.61,108714.39,,
2025-07-09 08:00:00,108714.39,111229.99,,
2025-07-10 08:00:00,111229.99,117526.88,,
2025-07-11 08:00:00,117526.88,117731.99,,
2025-07-12 08:00:00,117731.99,117998.99,,
2025-07-13 08:00:00,117998.99,122736.04,,
2025-07-14 08:00:00,122736.04,116779.13,,
2025-07-15 08:00:00,116779.13,118189.24,,
2025-07-16 08:00:00,118189.24,118311.75,,
2025-07-17 08:00:00,118311.75,119339.51,,
2025-07-18 08:00:00,119339.51,118163.07,,
2025-07-19 08:00:00,118163.07,118029.49,,
2025-07-20 08:00:00,118029.49,119364.18,,
2025-07-21 08:00:00,119364.18,117983.69,,
2025-07-22 08:00:00,117983.69,118350.35,,
2025-07-23 08:00:00,118350.35,118416.21,,
2025-07-24 08:00:00,118416.21,115320.01,,
2025-07-25 08:00:00,115320.01,117304.47,,
2025-07-26 08:00:00,117304.47,118095.95,,
2025-07-27 08:00:00,118095.95,118900.01,,
2025-07-28 08:00:00,118900.01,118882.37,,
2025-07-29 08:00:00,118882.37,118123.0,,
2025-07-30 08:00:00,118123.0,118665.98,,
2025-07-31 08:00:00,118665.98,115081.76,,
2025-08-01 08:00:00,115081.76,113982.49,,
2025-08-02 08:00:00,113982.49,113700.0,,
2025-08-03 08:00:00,113700.0,114652.98,,
2025-08-04 08:00:00,114652.98,113969.7,,
2025-08-05 08:00:00,113969.7,114227.9,,
2025-08-06 08:00:00,114227.9,114787.99,,
2025-08-07 08:00:00,114787.99,116817.2,,
2025-08-08 08:00:00,116817.2,116756.0,,
2025-08-09 08:00:00,116756.0,117808.29,,
2025-08-10 08:00:00,117808.29,121537.14,,
2025-08-11 08:00:00,121537.14,118986.73,,
2025-08-12 08:00:00,118986.73,119580.4,,
2025-08-13 08:00:00,119580.4,121725.31,,
2025-08-14 08:00:00,121725.31,118956.45,,
2025-08-15 08:00:00,118956.45,117596.07,,
2025-08-16 08:00:00,117596.07,118005.98,,
2025-08-17 08:00:00,118005.98,115205.99,,
2025-08-18 08:00:00,115205.99,114978.15,,
2025-08-19 08:00:00,114978.15,113490.14,,
2025-08-20 08:00:00,113490.14,113896.03,,
2025-08-21 08:00:00,113896.03,113094.83,,
2025-08-22 08:00:00,113094.83,115799.46,,
2025-08-23 08:00:00,115799.46,114888.19,,
2025-08-24 08:00:00,114888.19,111511.56,,
2025-08-25 08:00:00,111511.56,110303.2,,
2025-08-26 08:00:00,110303.2,110725.19,,
2025-08-27 08:00:00,110725.19,113114.11,,
2025-08-28 08:00:00,113114.11,110019.38,,
2025-08-29 00:00:00,108268.4161096884,108268.4161096884,108268.4161096884,108268.4161096884
2025-08-29 08:00:00,110019.38,108524.26,,
2025-08-30 00:00:00,108335.63315175903,108541.98755698749,108853.56250612278,107689.75218525807
2025-08-31 00:00:00,108781.95727925687,108867.78018188462,109453.20512620649,108323.515018761
2025-09-01 00:00:00,108253.36092385623,108482.11328514619,109681.77674236635,107414.44225002972
2025-09-02 00:00:00,109229.01454657852,111215.73957482145,111395.0416549949,108798.9523326062
2025-09-03 00:00:00,111190.18209845416,111953.69701327455,112380.36963798928,110690.27811220792
2025-09-04 00:00:00,111751.64761020488,111490.51479289168,112072.79984901128,109497.72346906656
2025-09-05 00:00:00,110752.04142516552,110813.80860700153,113225.00021261438,110514.16200241748
2025-09-06 00:00:00,110656.308978032,110175.25026599839,111103.49983851465,110054.77331373848
2025-09-07 00:00:00,110223.83395870344,111271.50729228156,111347.47926907448,110223.83395870344
2025-09-08 00:00:00,111133.09269636446,112223.03656606357,112601.63757963854,110836.31395611238
2025-09-09 00:00:00,112025.12878118771,111518.10122362581,113112.94201935548,110870.22649131795
2025-09-10 00:00:00,111521.54423183508,113935.59752053465,113935.59752053465,111023.09957073671
2025-09-11 00:00:00,114000.12092296442,115251.54504573994,115251.54504573994,113851.68539357337
2025-09-12 00:00:00,115503.16663193036,116094.98634284323,116704.71486571954,114944.79334030187
2025-09-13 00:00:00,116160.14344594491,115914.67697398618,116299.90574103985,115342.81410658239
2025-09-14 00:00:00,115974.8873939637,116031.2706523723,116143.86978301249,115264.81046966574
2025-09-15 00:00:00,115278.55251586219,115299.78030175949,116552.24107354402,114696.00606119882
2025-09-16 00:00:00,115356.68489564986,116872.96755173472,116882.78170087388,115019.09578002297
2025-09-17 00:00:00,116797.00205991932,116863.39240749434,117256.58549060355,115194.3078037463
2025-09-18 00:00:00,116455.94648225319,116948.58586157573,117851.18539205311,116381.22893627378
2025-09-19 00:00:00,117169.11793707692,115650.54025838921,117447.66044572467,115157.37841901269
2025-09-20 00:00:00,115656.94582205842,115818.25379015566,116083.2407924125,115489.18449916203
2025-09-21 00:00:00,115722.89635080755,115584.69105357188,115849.67417839603,115369.30506735465
2025-09-22 00:00:00,115255.84820116173,112696.45087669161,115255.84820116173,112176.15576810564
2025-09-23 00:00:00,112692.49699542265,112154.59826793546,113153.92698775811,111658.22948842609
